folder_nums,ksl_sen
1,"['버스', '곳', '다음', '차내리다']"
1,"['버스', '곳', '다음', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '곳']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '곳']"
1,"['버스', '곳', '저기', '다음', '곳']"
1,"['버스', '곳', '저기', '다음', '곳']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '곳']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '다음', '여기']"
1,"['119', '곳', '다음', '여기']"
1,"['119', '곳', '다음', '여기']"
1,"['119', '곳', '다음', '여기']"
1,"['119', '곳', '다음', '여기']"
1,"['버스', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '다음', '차내리다']"
1,"['119', '곳', '저기', '다음', '곳']"
1,"['119', '곳', '저기', '다음', '곳']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '곳']"
1,"['119', '곳', '저기', '다음', '곳']"
1,"['119', '곳', '저기', '다음', '곳']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '내리다']"
1,"['사거리', '다음', '내리다']"
1,"['사거리', '다음', '내리다']"
1,"['사거리', '다음', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['119', '곳', '저기', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '내리다']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음', '내리다']"
1,"['사거리', '다음', '내리다']"
1,"['사거리', '다음', '내리다']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음', '내리다']"
1,"['사거리', '다음']"
1,"['사거리', '다음']"
1,"['사거리', '다음']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음', '차내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['사거리', '다음', '도착', '차내리다']"
1,"['대로', '다음', '내리다']"
1,"['대로', '다음', '내리다']"
1,"['대로', '다음', '내리다']"
1,"['사거리', '다음', '여기']"
1,"['대로', '다음', '내리다']"
1,"['사거리', '다음', '여기']"
1,"['사거리', '다음', '여기']"
1,"['대로', '다음', '내리다']"
1,"['사거리', '다음', '여기']"
1,"['사거리', '다음', '여기']"
1,"['대로', '다음', '내리다']"
1,"['대로', '다음', '내리다']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음', '내리다']"
1,"['대로', '다음', '내리다']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음', '내리다']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음']"
1,"['대로', '다음']"
1,"['대로', '다음']"
1,"['대로', '다음']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음', '차내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '도착', '차내리다']"
1,"['대로', '다음', '여기']"
1,"['육교', '곳', '다음', '내리다']"
1,"['대로', '다음', '여기']"
1,"['대로', '다음', '여기']"
1,"['대로', '다음', '여기']"
1,"['육교', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '내리다']"
1,"['대로', '다음', '여기']"
1,"['육교', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음']"
1,"['육교', '곳', '다음']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음']"
1,"['육교', '곳', '다음', '차내리다']"
1,"['육교', '곳', '다음']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '도착', '차내리다']"
1,"['육교', '곳', '다음', '여기']"
1,"['육교', '곳', '다음', '여기']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '여기']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '여기']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['육교', '곳', '다음', '여기']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음', '내리다']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음']"
1,"['보건소', '곳', '다음']"
1,"['보건소', '곳', '다음']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음']"
1,"['보건소', '곳', '다음', '차내리다']"
1,"['보건소', '곳', '다음']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['보건소', '곳', '다음', '도착', '차내리다']"
1,"['언덕', '다음', '여기']"
1,"['보건소', '곳', '다음', '여기']"
1,"['언덕', '다음', '여기']"
1,"['언덕', '다음', '여기']"
1,"['보건소', '곳', '다음', '여기']"
1,"['보건소', '곳', '다음', '여기']"
1,"['언덕', '다음', '여기']"
1,"['보건소', '곳', '다음', '여기']"
1,"['보건소', '곳', '다음', '여기']"
1,"['언덕', '다음', '여기']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음']"
1,"['언덕', '저기', '곳', '다음']"
1,"['언덕', '저기', '곳', '다음']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '다음', '여기']"
1,"['은행', '다음', '여기']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '다음', '여기']"
1,"['은행', '다음', '여기']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '다음', '여기']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['언덕', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '차내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음']"
1,"['은행', '저기', '곳', '다음']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음']"
1,"['은행', '저기', '곳', '다음']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '곳', '다음', '여기']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '곳', '다음', '여기']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '곳', '다음', '여기']"
1,"['경찰', '곳', '다음', '여기']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['은행', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '곳', '다음', '여기']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음']"
1,"['경찰', '저기', '곳', '다음']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음']"
1,"['경찰', '저기', '곳', '다음']"
1,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '내리다']"
1,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
1,"['편지', '다음', '여기']"
1,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
1,"['편지', '다음', '여기']"
1,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
1,"['편지', '다음', '여기']"
1,"['버스', '곳', '전', '보다', '차내리다']"
1,"['버스', '곳', '전', '보다', '차내리다']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['버스', '곳', '전', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '차내리다']"
1,"['버스', '곳', '전', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '내리다']"
1,"['버스', '전', '곳', '보다', '내리다']"
1,"['버스', '곳', '전', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '차내리다']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['버스', '곳', '전', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '내리다']"
1,"['버스', '곳', '전', '보다', '차내리다']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['버스', '곳', '전', '보다', '차내리다']"
1,"['버스', '전', '곳', '보다', '차내리다']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['스타벅스', '저기', '곳', '전', '저기']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['스타벅스', '저기', '곳', '전', '저기']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['버스', '곳', '전', '보다', '도착', '내리다']"
1,"['스타벅스', '저기', '곳', '전', '저기']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['열쇠', '없다', '실종']"
1,"['열쇠', '없다', '실종']"
1,"['열쇠', '없다', '실종']"
1,"['열쇠', '없다', '실종']"
1,"['스타벅스', '저기', '곳', '전', '저기']"
1,"['열쇠', '없다', '실종']"
1,"['스타벅스', '저기', '곳', '전', '저기']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '차내리다']"
1,"['스타벅스', '곳', '저기', '전']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전']"
1,"['스타벅스', '곳', '저기', '전']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['열쇠', '찾다', '실종']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['스타벅스', '곳', '저기', '전', '도착', '차내리다']"
1,"['열쇠', '찾다', '실종']"
1,"['열쇠', '찾다', '실종']"
1,"['열쇠', '찾다', '실종']"
1,"['스타벅스', '곳', '저기', '전', '저기']"
1,"['열쇠', '찾다', '실종']"
1,"['스타벅스', '곳', '저기', '전', '저기']"
1,"['스타벅스', '곳', '저기', '전', '저기']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '저기']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '곳', '저기', '전', '저기']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '차내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '도착', '차내리다']"
1,"['택시', '전', '곳', '도착', '차내리다']"
1,"['스타벅스', '전', '곳', '도착', '차내리다']"
1,"['스타벅스', '전', '곳', '도착', '내리다']"
1,"['스타벅스', '전', '곳', '도착', '차내리다']"
